LOS,a,window_size,loss_func,alpha,PD_mean,FAR_mean,Youden_index
A,-0.09999999999999987,20,huber,0.5,0.9059163059163059,0.28652095990505416,0.6193953460112518
A,0.0,20,huber,0.4,0.8729509379509379,0.25452744467265426,0.6184234932782837
A,0.0,20,huber,0.5,0.8927849927849927,0.2747176359695878,0.6180673568154049
A,0.10000000000000009,20,huber,0.4,0.8586580086580086,0.24059932313911636,0.6180586855188922
A,-0.19999999999999996,20,huber,0.5,0.9171789321789321,0.3013146446259679,0.6158642875529642
A,0.10000000000000009,20,huber,0.5,0.8735714285714286,0.2582666710951629,0.6153047574762657
A,-0.2999999999999998,20,huber,0.5,0.9323304473304472,0.3175654624950743,0.6147649848353729
A,-0.09999999999999987,20,huber,0.4,0.8756926406926406,0.2633696509852713,0.6123229897073693
A,-0.2999999999999998,20,huber,0.4,0.8984992784992785,0.2874723496517232,0.6110269288475553
A,0.10000000000000009,20,huber,0.6000000000000001,0.8820779220779221,0.2711141209701734,0.6109638011077487
A,-0.19999999999999996,20,huber,0.4,0.884069264069264,0.2750375671172384,0.6090316969520255
A,0.20000000000000018,20,huber,0.5,0.848015873015873,0.24015902163912922,0.6078568513767437
A,-0.3999999999999999,20,huber,0.4,0.9211544011544012,0.31435589194524016,0.606798509209161
A,0.0,20,huber,0.6000000000000001,0.8959307359307359,0.2892503436674168,0.606680392263319
A,-0.09999999999999987,20,huber,0.6000000000000001,0.9118542568542568,0.30571783459578816,0.6061364222584686
A,-0.3999999999999999,20,huber,0.5,0.9372366522366523,0.33624958593590665,0.6009870663007457
A,-0.19999999999999996,20,huber,0.6000000000000001,0.9216666666666666,0.3207999280147736,0.6008667386518931
A,-0.2999999999999998,20,huber,0.6000000000000001,0.933073593073593,0.3325897460089816,0.6004838470646114
A,-0.09999999999999987,15,huber,0.4,0.8070634920634921,0.20757741031769011,0.5994860817458021
A,0.20000000000000018,20,huber,0.6000000000000001,0.8511832611832612,0.25184785284121075,0.5993354083420503
A,0.20000000000000018,20,huber,0.4,0.8214141414141414,0.22306894229076654,0.5983451991233748
A,-0.19999999999999996,15,huber,0.4,0.8138455988455989,0.21644155753046143,0.5974040413151375
A,-0.2999999999999998,15,huber,0.4,0.8174531024531024,0.22094448504475256,0.5965086174083498
A,0.0,15,mse,0.2,0.8843939393939395,0.28833193207282104,0.5960620073211185
A,0.10000000000000009,15,mse,0.30000000000000004,0.8653391053391054,0.26963467859974893,0.5957044267393565
A,-0.5,20,huber,0.5,0.9412770562770563,0.34574872273437557,0.5955283335426806
A,-0.09999999999999987,15,mse,0.2,0.8956565656565656,0.30034688410217636,0.5953096815543892
A,0.40000000000000036,15,mse,0.2,0.8158152958152958,0.2210230501738067,0.5947922456414891
A,0.30000000000000027,15,mse,0.2,0.8334415584415584,0.2388270357979636,0.5946145226435948
A,0.20000000000000018,15,mse,0.2,0.8491847041847042,0.25472514608887764,0.5944595580958265
A,-0.5,20,huber,0.4,0.9259163059163058,0.3315727833699486,0.5943435225463571
A,0.10000000000000009,20,huber,0.7000000000000001,0.8774603174603175,0.28419898588396514,0.5932613315763524
A,0.0,15,huber,0.4,0.7972438672438672,0.20431373524743202,0.5929301319964352
A,0.20000000000000018,15,mse,0.30000000000000004,0.8455627705627705,0.2534742379636443,0.5920885325991262
A,0.10000000000000009,15,mse,0.2,0.8650577200577201,0.27307068030800724,0.5919870397497129
A,-0.19999999999999996,15,mae,0.2,0.8839466089466089,0.2926413044398524,0.5913053045067564
A,-0.19999999999999996,15,hausdorff,0.2,0.8839466089466089,0.2926413044398524,0.5913053045067564
A,-0.19999999999999996,15,rmse,0.2,0.8839466089466089,0.2926413044398524,0.5913053045067564
A,-0.09999999999999987,20,huber,0.7000000000000001,0.9137301587301587,0.32249719906160257,0.5912329596685562
A,-0.3999999999999999,15,huber,0.4,0.8372222222222221,0.24612245694037213,0.5910997652818499
A,0.0,15,mse,0.30000000000000004,0.8822366522366522,0.2915853513826184,0.5906513008540337
A,-0.09999999999999987,15,huber,0.5,0.8330808080808081,0.24271256876629843,0.5903682393145097
A,-0.19999999999999996,15,mse,0.2,0.9051875901875901,0.3156190064189747,0.5895685837686153
A,0.0,20,huber,0.7000000000000001,0.8967965367965367,0.307244342425427,0.5895521943711097
A,-0.19999999999999996,20,huber,0.7000000000000001,0.9285930735930735,0.33919632953541884,0.5893967440576546
A,-0.2999999999999998,15,mae,0.2,0.8865584415584414,0.29785197866167873,0.5887064628967627
A,-0.2999999999999998,15,hausdorff,0.2,0.8865584415584414,0.29785197866167873,0.5887064628967627
A,-0.2999999999999998,15,rmse,0.2,0.8865584415584414,0.29785197866167873,0.5887064628967627
A,-0.2999999999999998,15,mse,0.2,0.9157215007215007,0.32714619477703294,0.5885753059444678
A,0.30000000000000027,15,mse,0.30000000000000004,0.8187085137085136,0.23019310749622282,0.5885154062122908
A,-0.09999999999999987,15,rmse,0.2,0.8692279942279941,0.2807309384662227,0.5884970557617715
A,-0.09999999999999987,15,hausdorff,0.2,0.8692279942279941,0.2807309384662227,0.5884970557617715
A,-0.09999999999999987,15,mae,0.2,0.8692279942279941,0.2807309384662227,0.5884970557617715
