LOS,a,window_size,loss_func,alpha,PD_median,FAR_median,Youden_index_median
A,0.0,20,huber,0.2,0.9523809523809523,0.047619047619047616,0.9047619047619047
A,-0.2999999999999998,20,huber,0.2,0.9523809523809523,0.047619047619047616,0.9047619047619047
A,-0.09999999999999987,20,huber,0.2,0.9523809523809523,0.047619047619047616,0.9047619047619047
A,-0.19999999999999996,20,huber,0.2,0.9523809523809523,0.047619047619047616,0.9047619047619047
A,-0.3999999999999999,20,huber,0.2,0.9523809523809523,0.049125979505726336,0.9032549728752259
A,-0.5,20,huber,0.2,0.9523809523809523,0.05084745762711865,0.9015334947538337
A,0.40000000000000036,20,huber,0.30000000000000004,0.9523809523809523,0.07936507936507936,0.873015873015873
A,0.5,20,huber,0.2,0.9047619047619048,0.04054054054054054,0.8642213642213642
A,0.30000000000000027,20,huber,0.30000000000000004,0.9523809523809523,0.08860759493670886,0.8637733574442434
A,0.20000000000000018,20,huber,0.30000000000000004,0.9523809523809523,0.09126984126984126,0.861111111111111
A,0.40000000000000036,20,huber,0.2,0.9047619047619048,0.04590941011235955,0.8588524946495453
A,0.10000000000000009,20,huber,0.30000000000000004,0.9523809523809523,0.0941722972972973,0.8582086550836551
A,0.9000000000000004,20,huber,0.30000000000000004,0.9047619047619048,0.04724702380952381,0.8575148809523809
A,0.30000000000000027,20,huber,0.2,0.9047619047619048,0.04733893557422969,0.8574229691876751
A,0.20000000000000018,20,huber,0.2,0.9047619047619048,0.047619047619047616,0.8571428571428572
A,0.10000000000000009,20,huber,0.2,0.9047619047619048,0.047619047619047616,0.8571428571428572
A,0.8000000000000003,20,huber,0.30000000000000004,0.9047619047619048,0.05326241134751773,0.851499493414387
A,0.0,20,huber,0.30000000000000004,0.9523809523809523,0.10144927536231885,0.8509316770186335
A,-0.19999999999999996,20,huber,0.30000000000000004,0.9523809523809523,0.10144927536231885,0.8509316770186335
A,-0.09999999999999987,20,huber,0.30000000000000004,0.9523809523809523,0.10144927536231885,0.8509316770186335
A,-0.2999999999999998,20,huber,0.30000000000000004,0.9523809523809523,0.10477869173521348,0.8476022606457388
A,0.7000000000000002,20,huber,0.30000000000000004,0.9047619047619048,0.057971014492753624,0.8467908902691511
A,0.6000000000000001,20,huber,0.2,0.8785714285714286,0.037037037037037035,0.8415343915343916
A,-0.3999999999999999,20,huber,0.30000000000000004,0.9523809523809523,0.11265851449275363,0.8397224378881987
A,0.6000000000000001,20,huber,0.30000000000000004,0.9047619047619048,0.06756756756756757,0.8371943371943372
A,0.5,20,huber,0.30000000000000004,0.9047619047619048,0.07407407407407407,0.8306878306878307
A,0.40000000000000036,15,huber,0.30000000000000004,0.8571428571428571,0.03149801587301587,0.8256448412698412
A,1.2000000000000002,20,huber,0.30000000000000004,0.8571428571428571,0.03290659935088352,0.8242362577919736
A,0.7000000000000002,20,huber,0.2,0.8571428571428571,0.03389830508474576,0.8232445520581113
A,1.1,20,huber,0.30000000000000004,0.8571428571428571,0.03389830508474576,0.8232445520581113
A,0.30000000000000027,15,huber,0.30000000000000004,0.8571428571428571,0.035467671060891395,0.8216751860819657
